Address,Bldg No,exemptVSincomplete,School Type,Total Geogs,Category,City,Count,County,District Name,ESD,Enroll Text,Enrollment,Geography,Grade,Group,LL,Latitude,Longitude,Number of Records,Percent,Reliable,Reported,School Name,School Year,School District,State,Type,UL,Zip,Has6,Hask
5801 N 35th St,3448,exempt,PUBLIC,2764,Exemption,Tacoma,12,Pierce,Tacoma,Educational Service District 121,786,786,School,K-12,Personal,1.5%,47.27971,-122.51175,1,1.5%,Yes,1,Truman,2018-19,Tacoma,WA,PUBLIC,1.6%,98407,1,0
6501 S 10th St,2359,exempt,PUBLIC,2764,Exemption,Tacoma,9,Pierce,Tacoma,Educational Service District 121,663,663,School,K-12,Personal,1.3%,47.25188,-122.52245,1,1.4%,Yes,1,Stewart,2018-19,Tacoma,WA,PUBLIC,1.5%,98465,1,0
1220 E. 5th St,3124,exempt,PUBLIC,2764,Exemption,Arlington,46,Snohomish,Arlington,Educational Service District 189,652,652,School,K-12,Personal,6.9%,48.19709,-122.11466,1,7.1%,Yes,1,Post Middle School,2018-19,Arlington,WA,PUBLIC,7.2%,98223,1,0
1605 7th St,2813,exempt,PUBLIC,2764,Exemption,Marysville,9,Snohomish,Marysville,Educational Service District 189,563,563,School,K-12,Personal,1.5%,48.05458,-122.17413,1,1.6%,Yes,1, Totem Middle School Marysville,2018-19,Marysville,WA,PUBLIC,1.8%,98270,1,0
7204 27th Ave NE,1656,exempt,PUBLIC,2764,Exemption,Marysville,5,Snohomish,Marysville,Educational Service District 189,176,176,School,K-12,Personal,2.6%,48.06226,-122.19491,1,2.8%,Yes,1,10Th Street School,2018-19,Marysville,WA,PUBLIC,3.3%,98271,1,0
351 Short Columbia St.,1777,exempt,PUBLIC,2764,Exemption,Monroe,249,Snohomish,Monroe,Educational Service District 189,870,870,School,K-12,Personal,28.5%,47.8555,-121.97581,1,28.6%,Yes,1,Sky Valley Education Center,2018-19,Monroe,WA,PUBLIC,28.8%,98272,1,0
9405 271ST ST NW,2400,exempt,PUBLIC,2764,Exemption,Stanwood,30,Snohomish,Stanwood,Educational Service District 189,489,489,School,K-12,Personal,6.0%,48.24204,-122.36357,1,6.1%,Yes,1,Stanwood Middle School,2018-19,Stanwood,WA,PUBLIC,6.3%,98292,1,0
7506 267TH ST NW,4512,exempt,PUBLIC,2764,Exemption,Stanwood,36,Snohomish,Stanwood,Educational Service District 189,514,514,School,K-12,Personal,6.9%,48.23919,-122.33428,1,7.0%,Yes,1,Port Susan Middle School,2018-19,Stanwood,WA,PUBLIC,7.2%,98292,1,0
301 High Ave.,2105,exempt,PUBLIC,2764,Exemption,Sultan,12,Snohomish,Sultan,Educational Service District 189,470,470,School,K-12,Personal,2.4%,47.86918,-121.817,1,2.6%,Yes,1,Sultan Middle School,2018-19,Sultan,WA,PUBLIC,2.7%,98294,1,0
6120 SOUTH ABBOTT ROAD,5269,exempt,PUBLIC,2764,Exemption,Spokane,37,Spokane,Cheney,Educational Service District 101,676,676,School,K-12,Personal,5.4%,47.59631,-117.48907,1,5.5%,Yes,1,Westwood Middle School,2018-19,Cheney,WA,PUBLIC,5.6%,99224,1,0
3814 E. Deer Park/Milan,3466,exempt,PUBLIC,2764,Exemption,Chattaroy,9,Spokane,Riverside,Educational Service District 101,308,308,School,K-12,Personal,2.8%,47.97252,-117.35723,1,2.9%,Yes,1,Riverside Middle School,2018-19,Riverside,WA,PUBLIC,3.2%,99003,1,0
8920 E VALLEYWAY,1755,exempt,PUBLIC,2764,Exemption,Spokane,19,Spokane,West Valley (Spokane),Educational Service District 101,204,204,School,K-12,Personal,9.0%,47.65997,-117.28492,1,9.3%,Yes,1,West Valley City School,2018-19,West Valley  (Spokane),WA,PUBLIC,9.8%,99212,1,0
8508 E UPRIVER DRIVE,3194,exempt,PUBLIC,2764,Exemption,Spokane,14,Spokane,West Valley (Spokane),Educational Service District 101,368,368,School,K-12,Personal,3.6%,47.69736,-117.28928,1,3.8%,Yes,1,Pasadena Park Elementary,2018-19,West Valley (Spokane),WA,PUBLIC,4.0%,99212,1,0
PO Box 390,4232,exempt,PUBLIC,2764,Exemption,Wellpinit,0,Stevens,Wellpinit,Educational Service District 101,88,88,School,K-12,Personal,0.0%,47.87049,-118.00743,1,0.0%,Yes,1,Wellpinit Middle School,2018-19,Wellpinit,WA,PUBLIC,0.8%,99040,1,0
3100 CAIN RD SE,3711,exempt,PUBLIC,2764,Exemption,Olympia,35,Thurston,Olympia,Educational Service District 113,799,799,School,K-12,Personal,4.3%,47.01961,-122.87278,1,4.4%,Yes,1,Washington Middle School Olympia,2018-19,Olympia,WA,PUBLIC,4.5%,98501,1,0
3939 20TH AVE NW,4473,exempt,PUBLIC,2764,Exemption,Olympia,27,Thurston,Olympia,Educational Service District 113,417,417,School,K-12,Personal,6.3%,47.06137,-122.95097,1,6.5%,Yes,1,Thurgood Marshall Middle School,2018-19,Olympia,WA,PUBLIC,6.7%,98502,1,0
2200 QUINCE ST NE,3696,exempt,PUBLIC,2764,Exemption,Olympia,43,Thurston,Olympia,Educational Service District 113,439,439,School,K-12,Personal,9.6%,47.0646,-122.89153,1,9.8%,Yes,1,Reeves Middle School,2018-19,Olympia,WA,PUBLIC,10.0%,98506,1,0
PO Box 98,2158,exempt,PUBLIC,2764,Exemption,Rainier,10,Thurston,Rainier,Educational Service District 113,213,213,School,K-12,Personal,4.4%,46.88537,-122.71882,1,4.7%,Yes,1,Rainier Middle School,2018-19,Rainier,WA,PUBLIC,5.1%,98576,1,0
P.O. Box 398,3067,exempt,PUBLIC,2764,Exemption,Rochester,34,Thurston,Rochester,Educational Service District 113,548,548,School,K-12,Personal,6.1%,46.8035,-122.99021,1,6.2%,Yes,1,Rochester Middle School,2018-19,Rochester,WA,PUBLIC,6.4%,98579,1,0
PO Box 4024,3795,exempt,PUBLIC,2764,Exemption,Tenino,13,Thurston,Tenino,Educational Service District 113,314,314,School,K-12,Personal,4.0%,46.85748,-122.8519,1,4.1%,Yes,1,Tenino Middle School,2018-19,Tenino,WA,PUBLIC,4.4%,98589,1,0
450 BRIDGE ST,2780,exempt,PUBLIC,2764,Exemption,Walla Walla,12,Walla Walla,Walla Walla,Educational Service District 123,618,618,School,K-12,Personal,1.9%,46.06493,-118.30966,1,1.9%,Yes,1,Pioneer Middle School,2018-19,Walla Walla,WA,PUBLIC,2.1%,99362,1,0
2717 Alderwood Ave,3201,exempt,PUBLIC,2764,Exemption,Bellingham,31,Whatcom,Bellingham,Educational Service District 189,680,680,School,K-12,Personal,4.5%,48.7798,-122.50137,1,4.6%,Yes,1,Shuksan Middle School,2018-19,Bellingham,WA,PUBLIC,4.7%,98225,1,0
810 Halleck St,2075,exempt,PUBLIC,2764,Exemption,Bellingham,50,Whatcom,Bellingham,Educational Service District 189,705,705,School,K-12,Personal,7.0%,48.7584,-122.48002,1,7.1%,Yes,1,Whatcom Middle School,2018-19,Bellingham,WA,PUBLIC,7.2%,98225,1,0
411 North First Street,5385,exempt,PUBLIC,2764,Exemption,Selah,17,Yakima,Selah,Educational Service District 105,820,820,School,K-12,Personal,2.0%,46.66018,-120.53026,1,2.1%,Yes,1,Selah Middle School,2018-19,Selah,WA,PUBLIC,2.2%,98942,1,0
916 N. 16 Street,5049,exempt,PUBLIC,2764,Exemption,Sunnyside,3,Yakima,Sunnyside,Educational Service District 105,743,743,School,K-12,Personal,0.3%,46.31849,-119.99937,1,0.4%,Yes,1,Sierra Vista Middle School,2018-19,Sunnyside,WA,PUBLIC,0.5%,98944,1,0
104 GOLDENDALE AVENUE,2264,exempt,PUBLIC,2764,Exemption,Toppenish,2,Yakima,Toppenish,Educational Service District 105,928,928,School,K-12,Personal,0.2%,46.38409,-120.31698,1,0.2%,Yes,1,Toppenish Middle School,2018-19,Toppenish,WA,PUBLIC,0.3%,98948,1,0
1309 Kateri Lane,2131,exempt,PUBLIC,2764,Exemption,Wapato,1,Yakima,Wapato,Educational Service District 105,862,862,School,K-12,Personal,0.1%,46.44073,-120.41711,1,0.1%,Yes,1,Wapato Middle School,2018-19,Wapato,WA,PUBLIC,0.2%,98951,1,0
1500 S 75th Ave,4506,exempt,PUBLIC,2764,Exemption,Yakima,16,Yakima,West Valley (Yakima),Educational Service District 105,873,873,School,K-12,Personal,1.8%,46.57856,-120.60756,1,1.8%,Yes,1,West Valley Middle School,2018-19,West Valley  (Yakima),WA,PUBLIC,1.9%,98908,1,0
9800 Zier Rd,5504,exempt,PUBLIC,2764,Exemption,Yakima,1,Yakima,West Valley (Yakima),Educational Service District 105,18,18,School,K-12,Personal,3.5%,46.57475,-120.63916,1,5.6%,Yes,1,West Valley Virtual Academy K-6,2018-19,West Valley (Yakima),WA,PUBLIC,9.6%,98908,1,0
510 S 9th St,2314,exempt,PUBLIC,2764,Exemption,Yakima,2,Yakima,Yakima,Educational Service District 105,868,868,School,K-12,Personal,0.2%,46.59859,-120.49088,1,0.2%,Yes,1,Washington Middle School,2018-19,Yakima,WA,PUBLIC,0.3%,98901,1,0
902 S 44th Ave,3368,exempt,PUBLIC,2764,Exemption,Yakima,14,Yakima,Yakima,Educational Service District 105,842,842,School,K-12,Personal,1.6%,46.58845,-120.5672,1,1.7%,Yes,1,Wilson Middle School,2018-19,Yakima,WA,PUBLIC,1.8%,98908,1,0
303 Second Avenue,4221,exempt,PUBLIC,2764,Exemption,Zillah,8,Yakima,Zillah,Educational Service District 105,289,289,School,K-12,Personal,2.6%,46.40328,-120.2634,1,2.8%,Yes,1,Zillah Intermediate School,2018-19,Zillah,WA,PUBLIC,3.1%,98953,1,0
715 Seafarers Way  Suit,804G,exempt,PRIVATE,2764,Exemption,Anacortes,0,Skagit,Anacortes,Educational Service District 189,Suppressed Data,0,School,K-12,Personal,0.0%,48.51051,-122.61096,1,0.0%,,1,Salish Sea Deaf School,2018-19,Anacortes,WA,PRIVATE,0.0%,98221,0,1
1 SCHOOL ROAD,3808,exempt,PUBLIC,2764,Exemption,Waldron Isl,0,San Juan,Orcas Island,Educational Service District 189,Suppressed Data,0,School,K-12,Personal,0.0%,48.6876,-123.03685,1,0.0%,,1,Waldron Island School,2018-19,Orcas Island,WA,PUBLIC,0.0%,98297,0,1
21512 NE 16th St,1437,exempt,PRIVATE,2764,Exemption,Sammamish,0,King,Lake Washington,Educational Service District 121,14,14,School,K-12,Personal,0.0%,47.62384,-122.05249,1,0.0%,No,1,Tlc Montessori,2018-19,Lake Washington,WA,PRIVATE,5.2%,98074,0,1
1712 S 17th St,2358,exempt,PUBLIC,2764,Exemption,Tacoma,10,Pierce,Tacoma,Educational Service District 121,293,293,School,K-12,Personal,3.2%,47.2448,-122.45907,1,3.4%,Yes,1,Stanley,2018-19,Tacoma,WA,PUBLIC,3.7%,98405,0,1
1402 S Lawrence St,2148,exempt,PUBLIC,2764,Exemption,Tacoma,8,Pierce,Tacoma,Educational Service District 121,299,299,School,K-12,Personal,2.5%,47.24821,-122.47931,1,2.7%,Yes,1,Franklin,2018-19,Tacoma,WA,PUBLIC,3.0%,98405,0,1
2111 S J St,3453,exempt,PUBLIC,2764,Exemption,Tacoma,12,Pierce,Tacoma,Educational Service District 121,383,383,School,K-12,Personal,3.0%,47.24148,-122.44777,1,3.1%,Yes,1,Mccarver,2018-19,Tacoma,WA,PUBLIC,3.4%,98405,0,1
4901 S 14 st St,2939,exempt,PUBLIC,2764,Exemption,Tacoma,10,Pierce,Tacoma,Educational Service District 121,419,419,School,K-12,Personal,2.3%,47.24874,-122.50155,1,2.4%,Yes,1,Delong,2018-19,Tacoma,WA,PUBLIC,2.6%,98405,0,1
2502 N Orchard St,2747,exempt,PUBLIC,2764,Exemption,Tacoma,10,Pierce,Tacoma,Educational Service District 121,278,278,School,K-12,Personal,3.4%,47.27033,-122.50533,1,3.6%,Yes,1,Downing,2018-19,Tacoma,WA,PUBLIC,3.9%,98406,0,1
1018 N Prospect St,3053,exempt,PUBLIC,2764,Exemption,Tacoma,18,Pierce,Tacoma,Educational Service District 121,310,310,School,K-12,Personal,5.6%,47.25876,-122.46938,1,5.8%,Yes,1,Grant,2018-19,Tacoma,WA,PUBLIC,6.1%,98406,0,1
6501 N 23rd St,2103,exempt,PUBLIC,2764,Exemption,Tacoma,17,Pierce,Tacoma,Educational Service District 121,330,330,School,K-12,Personal,5.0%,47.26899,-122.52384,1,5.2%,Yes,1,Jefferson,2018-19,Tacoma,WA,PUBLIC,5.4%,98406,0,1
2301 N Mildred St,3498,exempt,PUBLIC,2764,Exemption,Tacoma,13,Pierce,Tacoma,Educational Service District 121,345,345,School,K-12,Personal,3.6%,47.26892,-122.52648,1,3.8%,Yes,1,Skyline,2018-19,Tacoma,WA,PUBLIC,4.0%,98406,0,1
4330 N Visscher St,2169,exempt,PUBLIC,2764,Exemption,Tacoma,8,Pierce,Tacoma,Educational Service District 121,369,369,School,K-12,Personal,2.0%,47.28761,-122.51718,1,2.2%,Yes,1,Point Defiance,2018-19,Tacoma,WA,PUBLIC,2.4%,98407,0,1
4415 N 38th St,2938,exempt,PUBLIC,2764,Exemption,Tacoma,19,Pierce,Tacoma,Educational Service District 121,455,455,School,K-12,Personal,4.0%,47.28349,-122.49731,1,4.2%,Yes,1,Sherman,2018-19,Tacoma,WA,PUBLIC,4.4%,98407,0,1
1202 S 76th St,3449,exempt,PUBLIC,2764,Exemption,Tacoma,10,Pierce,Tacoma,Educational Service District 121,396,396,School,K-12,Personal,2.4%,47.18818,-122.45004,1,2.5%,Yes,1,Birney,2018-19,Tacoma,WA,PUBLIC,2.7%,98408,0,1
1002 S 52nd St,2941,exempt,PUBLIC,2764,Exemption,Tacoma,4,Pierce,Tacoma,Educational Service District 121,419,419,School,K-12,Personal,0.8%,47.20992,-122.44718,1,1.0%,Yes,1,Mann,2018-19,Tacoma,WA,PUBLIC,1.1%,98408,0,1
3002 S 72nd St,2940,exempt,PUBLIC,2764,Exemption,Tacoma,8,Pierce,Tacoma,Educational Service District 121,387,387,School,K-12,Personal,1.9%,47.1912,-122.47549,1,2.1%,Yes,1,Arlington,2018-19,Tacoma,WA,PUBLIC,2.3%,98409,0,1
5830 S Pine St,2871,exempt,PUBLIC,2764,Exemption,Tacoma,6,Pierce,Tacoma,Educational Service District 121,393,393,School,K-12,Personal,1.4%,47.20439,-122.47371,1,1.5%,Yes,1,Edison,2018-19,Tacoma,WA,PUBLIC,1.7%,98409,0,1
4330 S 66th St,2252,exempt,PUBLIC,2764,Exemption,Tacoma,2,Pierce,Tacoma,Educational Service District 121,455,455,School,K-12,Personal,0.4%,47.19734,-122.49587,1,0.4%,Yes,1,Manitou Park,2018-19,Tacoma,WA,PUBLIC,0.6%,98409,0,1
1120 S 39th St,2874,exempt,PUBLIC,2764,Exemption,Tacoma,8,Pierce,Tacoma,Educational Service District 121,373,373,School,K-12,Personal,2.0%,47.22171,-122.44808,1,2.1%,Yes,1,Whitman,2018-19,Tacoma,WA,PUBLIC,2.4%,98418,0,1
1802 S 36th St,2806,exempt,PUBLIC,2764,Exemption,Tacoma,6,Pierce,Tacoma,Educational Service District 121,393,393,School,K-12,Personal,1.4%,47.22636,-122.46067,1,1.5%,Yes,1,Reed,2018-19,Tacoma,WA,PUBLIC,1.7%,98418,0,1
5412 29th St Ne,2247,exempt,PUBLIC,2764,Exemption,Tacoma,16,Pierce,Tacoma,Educational Service District 121,371,371,School,K-12,Personal,4.2%,47.28268,-122.37505,1,4.3%,Yes,1,Northeast Tacoma,2018-19,Tacoma,WA,PUBLIC,4.6%,98422,0,1
1526 51st St Ne,2872,exempt,PUBLIC,2764,Exemption,Tacoma,10,Pierce,Tacoma,Educational Service District 121,422,422,School,K-12,Personal,2.2%,47.30294,-122.42704,1,2.4%,Yes,1,Browns Point,2018-19,Tacoma,WA,PUBLIC,2.6%,98422,0,1
4110 Nassau Ave Ne,4537,exempt,PUBLIC,2764,Exemption,Tacoma,14,Pierce,Tacoma,Educational Service District 121,449,449,School,K-12,Personal,3.0%,47.29385,-122.39884,1,3.1%,Yes,1,Crescent Heights,2018-19,Tacoma,WA,PUBLIC,3.3%,98422,0,1
8442 S Park Ave,2167,exempt,PUBLIC,2764,Exemption,Tacoma,4,Pierce,Tacoma,Educational Service District 121,317,317,School,K-12,Personal,1.1%,47.18062,-122.44205,1,1.3%,Yes,1,Fern Hill,2018-19,Tacoma,WA,PUBLIC,1.5%,98444,0,1
1615 South 92nd St,5066,exempt,PUBLIC,2764,Exemption,Tacoma,7,Pierce,Tacoma,Educational Service District 121,479,479,School,K-12,Personal,1.4%,47.17388,-122.45707,1,1.5%,Yes,1,Helen B Stafford Elementary,2018-19,Tacoma,WA,PUBLIC,1.6%,98444,0,1
8601 E B St,2036,exempt,PUBLIC,2764,Exemption,Tacoma,0,Pierce,Tacoma,Educational Service District 121,320,320,School,K-12,Personal,0.0%,47.17947,-122.42875,1,0.0%,Yes,1,Larchmont,2018-19,Tacoma,WA,PUBLIC,0.2%,98445,0,1
6501 S 10th St,2083,exempt,PUBLIC,2764,Exemption,Tacoma,17,Pierce,Tacoma,Educational Service District 121,435,435,School,K-12,Personal,3.8%,47.25188,-122.52245,1,3.9%,Yes,1,Washington Elementary Tacoma,2018-19,Tacoma,WA,PUBLIC,4.1%,98465,0,1
7401 S 8th St,2746,exempt,PUBLIC,2764,Exemption,Tacoma,23,Pierce,Tacoma,Educational Service District 121,447,447,School,K-12,Personal,5.0%,47.25337,-122.53595,1,5.1%,Yes,1,Geiger,2018-19,Tacoma,WA,PUBLIC,5.4%,98465,0,1
777 Elm Tree Ln,3452,exempt,PUBLIC,2764,Exemption,Tacoma,15,Pierce,Tacoma,Educational Service District 121,377,377,School,K-12,Personal,3.8%,47.22945,-122.5145,1,4.0%,Yes,1,Whittier,2018-19,Tacoma,WA,PUBLIC,4.2%,98466,0,1
4523 97TH AVE W,3601,exempt,PUBLIC,2764,Exemption,University,17,Pierce,University Place,Educational Service District 121,468,468,School,K-12,Personal,3.5%,47.21502,-122.56403,1,3.6%,Yes,1,Sunset Primary,2018-19,University Place,WA,PUBLIC,3.8%,98466,0,1
2708 W GRANDVIEW DR,2223,exempt,PUBLIC,2764,Exemption,University,14,Pierce,University Place,Educational Service District 121,533,533,School,K-12,Personal,2.5%,47.23517,-122.55046,1,2.6%,Yes,1,University Place Primary,2018-19,University Place,WA,PUBLIC,2.8%,98466,0,1
9101 56TH AVE W,3792,exempt,PUBLIC,2764,Exemption,University,15,Pierce,University Place,Educational Service District 121,506,506,School,K-12,Personal,2.9%,47.20627,-122.56066,1,3.0%,Yes,1,Chambers Elementary,2018-19,University Place,WA,PUBLIC,3.1%,98467,0,1
PO Box 1685,2190,exempt,PUBLIC,2764,Exemption,Buckley,25,Pierce,White River,Educational Service District 121,440,440,School,K-12,Personal,5.5%,47.1595,-122.02793,1,5.7%,Yes,1,Elk Ridge Elementary,2018-19,White River,WA,PUBLIC,5.9%,98321,0,1
PO Box 2390,4471,exempt,PUBLIC,2764,Exemption,Buckley,26,Pierce,White River,Educational Service District 121,512,512,School,K-12,Personal,4.9%,47.15988,-122.02817,1,5.1%,Yes,1,Mountain Meadow Elementary,2018-19,White River,WA,PUBLIC,5.3%,98321,0,1
PO Box 2210,4309,exempt,PUBLIC,2764,Exemption,Buckley,29,Pierce,White River,Educational Service District 121,623,623,School,K-12,Personal,4.5%,47.15988,-122.02817,1,4.7%,Yes,1,Foothills Elementary,2018-19,White River,WA,PUBLIC,4.8%,98321,0,1
PO Box 69,4170,exempt,PUBLIC,2764,Exemption,Wilkeson,14,Pierce,White River,Educational Service District 121,316,316,School,K-12,Personal,4.2%,47.107,-122.04557,1,4.4%,Yes,1,Wilkeson Elementary School,2018-19,White River,WA,PUBLIC,4.7%,98396,0,1
86 School Road,4107,exempt,PUBLIC,2764,Exemption,Lopez Islan,17,San Juan,Lopez Island,Educational Service District 189,120,120,School,K-12,Personal,13.7%,48.49235,-122.89137,1,14.2%,Yes,1,Lopez Elementary School,2018-19,Lopez,WA,PUBLIC,14.9%,98261,0,1
611 SCHOOL RD,2749,exempt,PUBLIC,2764,Exemption,Eastsound,13,San Juan,Orcas Island,Educational Service District 189,180,180,School,K-12,Personal,6.9%,48.69858,-122.90496,1,7.2%,Yes,1,Orcas Island Elementary School,2018-19,Orcas Island,WA,PUBLIC,7.7%,98245,0,1
PO BOX 458,2520,exempt,PUBLIC,2764,Exemption,Friday Harb,14,San Juan,San Juan Island,Educational Service District 189,304,304,School,K-12,Personal,4.4%,48.52988,-123.00022,1,4.6%,Yes,1,Friday Harbor Elementary School,2018-19,San Juan Island,WA,PUBLIC,4.9%,98250,0,1
PO BOX 458,2520,exempt,PUBLIC,2764,Exemption,Friday Harb,14,San Juan,San Juan Island,Educational Service District 189,306,306,School,K-12,Personal,4.4%,48.52988,-123.00022,1,4.6%,Yes,1,Friday Harbor Elementary School,2018-19,San Juan Island,WA,PUBLIC,4.9%,98250,0,1
1200 M Avenue,3404,exempt,PUBLIC,2764,Exemption,Anacortes,5,Skagit,Anacortes,Educational Service District 189,94,94,School,K-12,Personal,4.8%,48.51221,-122.61734,1,5.3%,Yes,1,Whitney Elementary Anacortes,2018-19,Anacortes,WA,PUBLIC,6.2%,98221,0,1
13590 Gibralter Road,3182,exempt,PUBLIC,2764,Exemption,Anacortes,25,Skagit,Anacortes,Educational Service District 189,375,375,School,K-12,Personal,6.5%,48.44686,-122.58156,1,6.7%,Yes,1,Fidalgo Elementary,2018-19,Anacortes,WA,PUBLIC,6.9%,98221,0,1
1313 41st Street,3057,exempt,PUBLIC,2764,Exemption,Anacortes,26,Skagit,Anacortes,Educational Service District 189,375,375,School,K-12,Personal,6.8%,48.48785,-122.61898,1,6.9%,Yes,1,Mount Erie Elementary,2018-19,Anacortes,WA,PUBLIC,7.2%,98221,0,1
2501 J Avenue,3252,exempt,PUBLIC,2764,Exemption,Anacortes,23,Skagit,Anacortes,Educational Service District 189,427,427,School,K-12,Personal,5.2%,48.50445,-122.62202,1,5.4%,Yes,1,Island View Elementary,2018-19,Anacortes,WA,PUBLIC,5.6%,98221,0,1
PO BOX 2103,2522,exempt,PUBLIC,2764,Exemption,La Conner,11,Skagit,La Conner,Educational Service District 189,301,301,School,K-12,Personal,3.5%,48.39597,-122.51637,1,3.7%,Yes,1,La Conner Elementary,2018-19,La Conner,WA,PUBLIC,3.9%,98257,0,1
1020 McLean Rd,2880,exempt,PUBLIC,2764,Exemption,Mount Verno,9,Skagit,Mt Vernon,Educational Service District 189,424,424,School,K-12,Personal,2.0%,48.42078,-122.34889,1,2.1%,Yes,1,Washington Elementary Mount Vernon,2018-19,Mt Vernon,WA,PUBLIC,2.3%,98273,0,1
3100 Martin Rd,4329,exempt,PUBLIC,2764,Exemption,Mount Verno,8,Skagit,Mt Vernon,Educational Service District 189,513,513,School,K-12,Personal,1.5%,48.44272,-122.30162,1,1.6%,Yes,1,Centennial Elementary School Mt Vernon,2018-19,Mt Vernon,WA,PUBLIC,1.7%,98273,0,1
400 53rd St,3001,exempt,PUBLIC,2764,Exemption,Mount Verno,18,Skagit,Mt Vernon,Educational Service District 189,550,550,School,K-12,Personal,3.2%,48.41444,-122.42878,1,3.3%,Yes,1,Madison Elementary Mount Vernon,2018-19,Mt Vernon,WA,PUBLIC,3.4%,98273,0,1
1005 S 11th St,2579,exempt,PUBLIC,2764,Exemption,Mount Verno,14,Skagit,Mt Vernon,Educational Service District 189,352,352,School,K-12,Personal,3.8%,48.41478,-122.32762,1,4.0%,Yes,1,Lincoln Elementary Mount Vernon,2018-19,Mt Vernon,WA,PUBLIC,4.2%,98274,0,1
1801 E Blackburn Rd,3183,exempt,PUBLIC,2764,Exemption,Mount Verno,13,Skagit,Mt Vernon,Educational Service District 189,503,503,School,K-12,Personal,2.5%,48.40651,-122.31796,1,2.6%,Yes,1,Jefferson Elementary Mount Vernon,2018-19,Mt Vernon,WA,PUBLIC,2.8%,98274,0,1
1514 S LaVenture RD,4013,exempt,PUBLIC,2764,Exemption,Mount Verno,27,Skagit,Mt Vernon,Educational Service District 189,611,611,School,K-12,Personal,4.3%,48.41141,-122.31332,1,4.4%,Yes,1,Little Mountain Elementary,2018-19,Mt Vernon,WA,PUBLIC,4.6%,98274,0,1
9731 WASHOUGAL RIVER RD,3270,exempt,PUBLIC,2764,Exemption,Washougal,21,Skamania,Washougal,Educational Service District 112,321,321,School,K-12,Personal,6.3%,45.61029,-122.23342,1,6.5%,Yes,1,Cape Horn Skye Elementary,2018-19,Washougal,WA,PUBLIC,6.8%,98671,0,1
3933 Jewell RD,4306,exempt,PUBLIC,2764,Exemption,Bothell,11,Snohomish,Northshore,Educational Service District 121,822,822,School,K-12,Personal,1.3%,47.82001,-122.17618,1,1.3%,Yes,1,Fernwood Elementary,2018-19,Northshore,WA,PUBLIC,1.4%,98012,0,1
23400 5 AV W,3679,exempt,PUBLIC,2764,Exemption,Bothell,11,Snohomish,Northshore,Educational Service District 121,442,442,School,K-12,Personal,2.4%,47.784,-122.23981,1,2.5%,Yes,1,Shelton View Elementary,2018-19,Northshore,WA,PUBLIC,2.7%,98021,0,1
21615 9 AV SE,3105,exempt,PUBLIC,2764,Exemption,Bothell,25,Snohomish,Northshore,Educational Service District 121,597,597,School,K-12,Personal,4.1%,47.80067,-122.22073,1,4.2%,Yes,1,Crystal Springs Elementary,2018-19,Northshore,WA,PUBLIC,4.3%,98021,0,1
24118 Lockwood RD,3390,exempt,PUBLIC,2764,Exemption,Bothell,15,Snohomish,Northshore,Educational Service District 121,632,632,School,K-12,Personal,2.3%,47.77862,-122.25341,1,2.4%,Yes,1,Lockwood Elementary,2018-19,Northshore,WA,PUBLIC,2.5%,98021,0,1
303 224 ST SW,4355,exempt,PUBLIC,2764,Exemption,Bothell,10,Snohomish,Northshore,Educational Service District 121,656,656,School,K-12,Personal,1.4%,47.79493,-122.23716,1,1.5%,Yes,1,Frank Love Elementary,2018-19,Northshore,WA,PUBLIC,1.7%,98021,0,1
